Tenant,ANP,VRF,BridgeDomain,EPG,Pod,Node,IPG,IP,MAC,VLAN
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.12,00:21:28:BF:5A:5A,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.56,00:21:28:BF:5A:5A,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.55,00:21:28:BF:5A:5A,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.17,00:21:28:B5:D2:FA,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.26,00:21:28:C1:E2:16,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.13,00:21:28:C5:F0:5A,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_Production,EPG_TRANSIT_MDC1_FMIS_Production,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.29.11.15,00:21:28:C5:F0:5A,vlan-2903
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.221,00:50:56:A1:5F:AC,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.146,00:50:56:AD:55:B8,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.35,00:50:56:AD:13:D0,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.12,00:50:56:AD:78:B9,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.145,00:50:56:AD:43:D1,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.120,00:50:56:AD:3B:18,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.157,00:50:56:AD:07:38,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.150,50:87:89:B7:31:A0,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.153,00:50:56:B3:33:4B,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.5,00:50:56:AD:0A:AA,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.189,00:50:56:A1:68:0E,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.10,00:50:56:AD:04:FB,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.36,00:50:56:AD:53:ED,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.59,00:50:56:B3:14:CE,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.147,00:50:56:AD:47:57,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.32,00:50:56:A1:3F:F0,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.13,00:50:56:83:65:19,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.200,00:50:56:A1:75:52,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.15,00:50:56:AD:4E:81,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.14,00:50:56:AD:41:1C,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.56,00:50:56:AD:4E:49,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.151,00:50:56:AD:5C:55,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.11,00:50:56:AD:22:E5,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.3,00:50:56:A1:15:7C,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.154,00:50:56:B3:0F:19,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.1,00:50:56:A1:52:B9,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.16,00:50:56:AD:15:84,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.17,00:50:56:AD:3E:61,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.111,00:50:56:AD:46:8D,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.149,00:50:56:AD:72:68,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.33,00:50:56:AD:51:AC,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.50,00:50:56:AD:03:75,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.144,00:50:56:B3:63:6B,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.38,00:50:56:AD:5A:C9,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.156,00:50:56:B3:1A:9B,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.34,00:50:56:AD:7A:AA,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.51,00:50:56:A7:50:99,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.148,00:50:56:A1:74:79,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.152,00:50:56:AD:51:7B,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.100,00:50:56:A1:6D:63,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_WAN_SRV,EPG_TRANSIT_MDC1_WAN_SRV,pod-1,protpaths-1103-1104,IPG_VPC_MDC_NR_NEXUS5K,172.26.18.49,00:50:56:AD:2C:90,vlan-2655
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_PT_Int,EPG_TRANSIT_MDC1_PT_Int,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.28.4.2,00:50:56:9C:45:EE,vlan-2804
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_PT_Int,EPG_TRANSIT_MDC1_PT_Int,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.28.4.1,00:50:56:AF:00:84,vlan-2804
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_PT_Int,EPG_TRANSIT_MDC1_PT_Int,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.28.4.7,00:50:56:9C:01:A0,vlan-2804
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_ServerOS-Channel,EPG_TRANSIT_MDC2_ServerOS-Channel,pod-1,paths-1306,eth1/35,172.26.77.1,08:94:EF:7D:BC:3E,vlan-2782
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.37,00:14:4F:F8:CB:DD,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.36,00:14:4F:FA:5E:10,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.101,3C:FD:FE:7B:3C:C8,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.33,00:14:4F:FA:7A:A5,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.35,00:14:4F:FB:20:DC,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_CIF_PROD,EPG_TRANSIT_MDC2_CIF_PROD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_CIF_SW,172.29.1.34,00:14:4F:FA:B2:53,vlan-2901
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_LOS_MGT,EPG_TRANSIT_MDC2_LOS_MGT,pod-1,paths-1206,eth1/17,172.26.37.19,00:03:BA:9B:21:28,vlan-2648
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC2_LOS_MGT,EPG_TRANSIT_MDC2_LOS_MGT,pod-1,paths-1206,eth1/16,172.26.37.21,00:10:E0:0F:FB:06,vlan-2648
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.30,64:51:06:0E:EC:60,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.23,64:51:06:0E:EC:60,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.29,64:51:06:0E:EC:70,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.26,64:51:06:0E:ED:90,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.21,64:51:06:0E:ED:90,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.31,64:51:06:0E:E8:80,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.24,40:A8:F0:2F:89:52,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.27,64:51:06:0E:EC:64,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.28,64:51:06:0E:E7:14,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_Log_PRD,EPG_TRANSIT_MDC1_Log_PRD,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.29.20.22,64:51:06:0E:E7:14,vlan-2928
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/20,172.31.20.6,28:6E:D4:88:BB:FB,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/20,172.31.20.9,28:6E:D4:88:BB:FC,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.5,28:6E:D4:88:B2:FB,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.4,28:6E:D4:88:B2:FB,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.2,28:6E:D4:88:B2:FF,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.1,28:6E:D4:88:B2:FF,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/20,172.31.20.3,28:6E:D4:88:BB:FF,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.8,28:6E:D4:88:B2:FC,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.7,28:6E:D4:88:B2:FC,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/20,172.31.20.11,DC:99:14:26:10:4D,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/18,172.31.20.10,DC:99:14:26:0F:B7,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_NW_HCI_SYS,EPG_TRANSIT_MDR1_NW_HCI_SYS,pod-2,paths-2507,eth1/19,172.31.20.12,DC:99:14:26:0F:8D,vlan-3154
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.12,10:1F:74:31:A1:3D,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.11,3C:D9:2B:ED:69:00,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.31,10:1F:74:31:A0:FE,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.15,D4:85:64:53:F2:02,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.10,E8:39:35:AB:81:30,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.64,58:20:B1:54:82:0C,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.19,6C:3B:E5:A2:F5:07,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.21,98:4B:E1:7B:A2:0B,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.25,D4:85:64:5A:30:C2,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.63,44:1E:A1:78:F1:00,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.27,80:C1:6E:81:AA:70,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.30,10:1F:74:31:A2:9E,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.22,78:E7:D1:60:F9:71,vlan-2618
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC_Blade_MGT,EPG_TRANSIT_MDC_Blade_MGT,pod-1,protpaths-1105-1106,IPG_VPC_DC_ACI3650STACK,172.26.88.20,E4:11:5B:D3:57:92,vlan-2618
